statistics_code;statistics_label;time_code;time_label;time;1_variable_code;1_variable_label;1_variable_attribute_code;1_variable_attribute_label;2_variable_code;2_variable_label;2_variable_attribute_code;2_variable_attribute_label;3_variable_code;3_variable_label;3_variable_attribute_code;3_variable_attribute_label;value;value_unit;value_variable_code;value_variable_label;value_q
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;2005-12-31;DLAND;Bundesländer;04;Bremen;KRPGR4;Körperschaftsgruppen;KRPGEMEIN01;Gemeinden / Gemeindeverbände;SLD007;Schuldenarten;SLDOEFFHH02;Schulden bei öffentlichen Haushalten;-;Mill. EUR;SLD001;Schulden;
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;2004-12-31;DLAND;Bundesländer;15;Sachsen-Anhalt;KRPGR4;Körperschaftsgruppen;KRPZWECKV01;Zweckverbände;SLD007;Schuldenarten;SLDOEFFHH02;Schulden bei öffentlichen Haushalten;-;Mill. EUR;SLD001;Schulden;
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;2002-12-31;DLAND;Bundesländer;07;Rheinland-Pfalz;KRPGR4;Körperschaftsgruppen;KRPGEMEIN01;Gemeinden / Gemeindeverbände;SLD007;Schuldenarten;SLDOEFFHH02;Schulden bei öffentlichen Haushalten;68;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;2003-12-31;DLAND;Bundesländer;12;Brandenburg;KRPGR4;Körperschaftsgruppen;KRPLAENDER01;Länder;SLD007;Schuldenarten;SLDOEFFHH02;Schulden bei öffentlichen Haushalten;-;Mill. EUR;SLD001;Schulden;
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;1997-12-31;DLAND;Bundesländer;10;Saarland;KRPGR4;Körperschaftsgruppen;KRPZWECKV01;Zweckverbände;SLD007;Schuldenarten;SLDKREDIT02;Kreditmarktschulden;554;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;1997-12-31;DLAND;Bundesländer;07;Rheinland-Pfalz;KRPGR4;Körperschaftsgruppen;KRPLAENDER01;Länder;SLD007;Schuldenarten;SLDKREDIT02;Kreditmarktschulden;16275;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;1999-12-31;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;KRPGR4;Körperschaftsgruppen;KRPZWECKV01;Zweckverbände;SLD007;Schuldenarten;SLDKREDIT02;Kreditmarktschulden;625;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;1996-12-31;DLAND;Bundesländer;03;Niedersachsen;KRPGR4;Körperschaftsgruppen;KRPLAENDER01;Länder;SLD007;Schuldenarten;SLDKREDIT02;Kreditmarktschulden;30283;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;1999-12-31;DLAND;Bundesländer;12;Brandenburg;KRPGR4;Körperschaftsgruppen;KRPLAENDER01;Länder;SLD007;Schuldenarten;SLDKREDIT02;Kreditmarktschulden;11972;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;2004-12-31;DLAND;Bundesländer;16;Thüringen;KRPGR4;Körperschaftsgruppen;KRPLAENDER01;Länder;SLD007;Schuldenarten;SLDOEFFHH02;Schulden bei öffentlichen Haushalten;-;Mill. EUR;SLD001;Schulden;
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;1995-12-31;DLAND;Bundesländer;08;Baden-Württemberg;KRPGR4;Körperschaftsgruppen;KRPZWECKV01;Zweckverbände;SLD007;Schuldenarten;SLDOEFFHH02;Schulden bei öffentlichen Haushalten;23;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;2005-12-31;DLAND;Bundesländer;07;Rheinland-Pfalz;KRPGR4;Körperschaftsgruppen;KRPZWECKV01;Zweckverbände;SLD007;Schuldenarten;SLDOEFFHH02;Schulden bei öffentlichen Haushalten;3;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;1997-12-31;DLAND;Bundesländer;06;Hessen;KRPGR4;Körperschaftsgruppen;KRPGEMEIN01;Gemeinden / Gemeindeverbände;SLD007;Schuldenarten;SLDKREDIT02;Kreditmarktschulden;8719;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;1997-12-31;DLAND;Bundesländer;03;Niedersachsen;KRPGR4;Körperschaftsgruppen;KRPLAENDER01;Länder;SLD007;Schuldenarten;SLDOEFFHH02;Schulden bei öffentlichen Haushalten;1450;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;1994-12-31;DLAND;Bundesländer;08;Baden-Württemberg;KRPGR4;Körperschaftsgruppen;KRPZWECKV01;Zweckverbände;SLD007;Schuldenarten;SLDKREDIT02;Kreditmarktschulden;996;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;2004-12-31;DLAND;Bundesländer;07;Rheinland-Pfalz;KRPGR4;Körperschaftsgruppen;KRPZWECKV01;Zweckverbände;SLD007;Schuldenarten;SLDKREDIT02;Kreditmarktschulden;87;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;1998-12-31;DLAND;Bundesländer;07;Rheinland-Pfalz;KRPGR4;Körperschaftsgruppen;KRPLAENDER01;Länder;SLD007;Schuldenarten;SLDOEFFHH02;Schulden bei öffentlichen Haushalten;607;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;1997-12-31;DLAND;Bundesländer;10;Saarland;KRPGR4;Körperschaftsgruppen;KRPZWECKV01;Zweckverbände;SLD007;Schuldenarten;SLDOEFFHH02;Schulden bei öffentlichen Haushalten;13;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;1993-12-31;DLAND;Bundesländer;11;Berlin;KRPGR4;Körperschaftsgruppen;KRPGEMEIN01;Gemeinden / Gemeindeverbände;SLD007;Schuldenarten;SLDKREDIT02;Kreditmarktschulden;-;Mill. EUR;SLD001;Schulden;
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;2004-12-31;DLAND;Bundesländer;12;Brandenburg;KRPGR4;Körperschaftsgruppen;KRPLAENDER01;Länder;SLD007;Schuldenarten;SLDOEFFHH02;Schulden bei öffentlichen Haushalten;-;Mill. EUR;SLD001;Schulden;
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;2002-12-31;DLAND;Bundesländer;12;Brandenburg;KRPGR4;Körperschaftsgruppen;KRPZWECKV01;Zweckverbände;SLD007;Schuldenarten;SLDOEFFHH02;Schulden bei öffentlichen Haushalten;-;Mill. EUR;SLD001;Schulden;
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;2000-12-31;DLAND;Bundesländer;16;Thüringen;KRPGR4;Körperschaftsgruppen;KRPLAENDER01;Länder;SLD007;Schuldenarten;SLDKREDIT02;Kreditmarktschulden;10888;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;1993-12-31;DLAND;Bundesländer;11;Berlin;KRPGR4;Körperschaftsgruppen;KRPLAENDER01;Länder;SLD007;Schuldenarten;SLDKREDIT02;Kreditmarktschulden;13649;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;1992-12-31;DLAND;Bundesländer;08;Baden-Württemberg;KRPGR4;Körperschaftsgruppen;KRPLAENDER01;Länder;SLD007;Schuldenarten;SLDOEFFHH02;Schulden bei öffentlichen Haushalten;1795;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;2005-12-31;DLAND;Bundesländer;16;Thüringen;KRPGR4;Körperschaftsgruppen;KRPLAENDER01;Länder;SLD007;Schuldenarten;SLDOEFFHH02;Schulden bei öffentlichen Haushalten;-;Mill. EUR;SLD001;Schulden;
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;1996-12-31;DLAND;Bundesländer;05;Nordrhein-Westfalen;KRPGR4;Körperschaftsgruppen;KRPZWECKV01;Zweckverbände;SLD007;Schuldenarten;SLDOEFFHH02;Schulden bei öffentlichen Haushalten;84;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;1995-12-31;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;KRPGR4;Körperschaftsgruppen;KRPGEMEIN01;Gemeinden / Gemeindeverbände;SLD007;Schuldenarten;SLDOEFFHH02;Schulden bei öffentlichen Haushalten;48;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;1995-12-31;DLAND;Bundesländer;01;Schleswig-Holstein;KRPGR4;Körperschaftsgruppen;KRPZWECKV01;Zweckverbände;SLD007;Schuldenarten;SLDOEFFHH02;Schulden bei öffentlichen Haushalten;47;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;2001-12-31;DLAND;Bundesländer;07;Rheinland-Pfalz;KRPGR4;Körperschaftsgruppen;KRPZWECKV01;Zweckverbände;SLD007;Schuldenarten;SLDOEFFHH02;Schulden bei öffentlichen Haushalten;3;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;1999-12-31;DLAND;Bundesländer;01;Schleswig-Holstein;KRPGR4;Körperschaftsgruppen;KRPZWECKV01;Zweckverbände;SLD007;Schuldenarten;SLDOEFFHH02;Schulden bei öffentlichen Haushalten;38;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;1993-12-31;DLAND;Bundesländer;05;Nordrhein-Westfalen;KRPGR4;Körperschaftsgruppen;KRPZWECKV01;Zweckverbände;SLD007;Schuldenarten;SLDOEFFHH02;Schulden bei öffentlichen Haushalten;81;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;2002-12-31;DLAND;Bundesländer;01;Schleswig-Holstein;KRPGR4;Körperschaftsgruppen;KRPZWECKV01;Zweckverbände;SLD007;Schuldenarten;SLDKREDIT02;Kreditmarktschulden;87;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;1994-12-31;DLAND;Bundesländer;15;Sachsen-Anhalt;KRPGR4;Körperschaftsgruppen;KRPLAENDER01;Länder;SLD007;Schuldenarten;SLDKREDIT02;Kreditmarktschulden;5900;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;1994-12-31;DLAND;Bundesländer;16;Thüringen;KRPGR4;Körperschaftsgruppen;KRPZWECKV01;Zweckverbände;SLD007;Schuldenarten;SLDKREDIT02;Kreditmarktschulden;1206;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;2000-12-31;DLAND;Bundesländer;03;Niedersachsen;KRPGR4;Körperschaftsgruppen;KRPZWECKV01;Zweckverbände;SLD007;Schuldenarten;SLDOEFFHH02;Schulden bei öffentlichen Haushalten;8;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;2004-12-31;DLAND;Bundesländer;15;Sachsen-Anhalt;KRPGR4;Körperschaftsgruppen;KRPZWECKV01;Zweckverbände;SLD007;Schuldenarten;SLDKREDIT02;Kreditmarktschulden;32;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;1998-12-31;DLAND;Bundesländer;05;Nordrhein-Westfalen;KRPGR4;Körperschaftsgruppen;KRPZWECKV01;Zweckverbände;SLD007;Schuldenarten;SLDOEFFHH02;Schulden bei öffentlichen Haushalten;183;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;2000-12-31;DLAND;Bundesländer;15;Sachsen-Anhalt;KRPGR4;Körperschaftsgruppen;KRPGEMEIN01;Gemeinden / Gemeindeverbände;SLD007;Schuldenarten;SLDOEFFHH02;Schulden bei öffentlichen Haushalten;31;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;2003-12-31;DLAND;Bundesländer;10;Saarland;KRPGR4;Körperschaftsgruppen;KRPLAENDER01;Länder;SLD007;Schuldenarten;SLDKREDIT02;Kreditmarktschulden;6973;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;1995-12-31;DLAND;Bundesländer;01;Schleswig-Holstein;KRPGR4;Körperschaftsgruppen;KRPLAENDER01;Länder;SLD007;Schuldenarten;SLDKREDIT02;Kreditmarktschulden;12914;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;1996-12-31;DLAND;Bundesländer;05;Nordrhein-Westfalen;KRPGR4;Körperschaftsgruppen;KRPLAENDER01;Länder;SLD007;Schuldenarten;SLDKREDIT02;Kreditmarktschulden;65233;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;1992-12-31;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;KRPGR4;Körperschaftsgruppen;KRPZWECKV01;Zweckverbände;SLD007;Schuldenarten;SLDOEFFHH02;Schulden bei öffentlichen Haushalten;1;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;1996-12-31;DLAND;Bundesländer;08;Baden-Württemberg;KRPGR4;Körperschaftsgruppen;KRPGEMEIN01;Gemeinden / Gemeindeverbände;SLD007;Schuldenarten;SLDOEFFHH02;Schulden bei öffentlichen Haushalten;529;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;2001-12-31;DLAND;Bundesländer;04;Bremen;KRPGR4;Körperschaftsgruppen;KRPGEMEIN01;Gemeinden / Gemeindeverbände;SLD007;Schuldenarten;SLDKREDIT02;Kreditmarktschulden;-;Mill. EUR;SLD001;Schulden;
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;1998-12-31;DLAND;Bundesländer;11;Berlin;KRPGR4;Körperschaftsgruppen;KRPLAENDER01;Länder;SLD007;Schuldenarten;SLDOEFFHH02;Schulden bei öffentlichen Haushalten;1790;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;2002-12-31;DLAND;Bundesländer;16;Thüringen;KRPGR4;Körperschaftsgruppen;KRPGEMEIN01;Gemeinden / Gemeindeverbände;SLD007;Schuldenarten;SLDOEFFHH02;Schulden bei öffentlichen Haushalten;17;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;1997-12-31;DLAND;Bundesländer;09;Bayern;KRPGR4;Körperschaftsgruppen;KRPLAENDER01;Länder;SLD007;Schuldenarten;SLDKREDIT02;Kreditmarktschulden;17761;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;1999-12-31;DLAND;Bundesländer;14;Sachsen;KRPGR4;Körperschaftsgruppen;KRPGEMEIN01;Gemeinden / Gemeindeverbände;SLD007;Schuldenarten;SLDOEFFHH02;Schulden bei öffentlichen Haushalten;38;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;1996-12-31;DLAND;Bundesländer;08;Baden-Württemberg;KRPGR4;Körperschaftsgruppen;KRPZWECKV01;Zweckverbände;SLD007;Schuldenarten;SLDKREDIT02;Kreditmarktschulden;328;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;2004-12-31;DLAND;Bundesländer;14;Sachsen;KRPGR4;Körperschaftsgruppen;KRPLAENDER01;Länder;SLD007;Schuldenarten;SLDKREDIT02;Kreditmarktschulden;11824;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;2005-12-31;DLAND;Bundesländer;12;Brandenburg;KRPGR4;Körperschaftsgruppen;KRPGEMEIN01;Gemeinden / Gemeindeverbände;SLD007;Schuldenarten;SLDOEFFHH02;Schulden bei öffentlichen Haushalten;24;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;1998-12-31;DLAND;Bundesländer;09;Bayern;KRPGR4;Körperschaftsgruppen;KRPLAENDER01;Länder;SLD007;Schuldenarten;SLDOEFFHH02;Schulden bei öffentlichen Haushalten;2534;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;1992-12-31;DLAND;Bundesländer;11;Berlin;KRPGR4;Körperschaftsgruppen;KRPLAENDER01;Länder;SLD007;Schuldenarten;SLDKREDIT02;Kreditmarktschulden;10514;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;2000-12-31;DLAND;Bundesländer;07;Rheinland-Pfalz;KRPGR4;Körperschaftsgruppen;KRPGEMEIN01;Gemeinden / Gemeindeverbände;SLD007;Schuldenarten;SLDOEFFHH02;Schulden bei öffentlichen Haushalten;66;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;2002-12-31;DLAND;Bundesländer;08;Baden-Württemberg;KRPGR4;Körperschaftsgruppen;KRPGEMEIN01;Gemeinden / Gemeindeverbände;SLD007;Schuldenarten;SLDKREDIT02;Kreditmarktschulden;6519;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;2003-12-31;DLAND;Bundesländer;14;Sachsen;KRPGR4;Körperschaftsgruppen;KRPLAENDER01;Länder;SLD007;Schuldenarten;SLDKREDIT02;Kreditmarktschulden;11343;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;2003-12-31;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;KRPGR4;Körperschaftsgruppen;KRPGEMEIN01;Gemeinden / Gemeindeverbände;SLD007;Schuldenarten;SLDKREDIT02;Kreditmarktschulden;2096;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;1999-12-31;DLAND;Bundesländer;15;Sachsen-Anhalt;KRPGR4;Körperschaftsgruppen;KRPLAENDER01;Länder;SLD007;Schuldenarten;SLDOEFFHH02;Schulden bei öffentlichen Haushalten;-;Mill. EUR;SLD001;Schulden;
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;1993-12-31;DLAND;Bundesländer;09;Bayern;KRPGR4;Körperschaftsgruppen;KRPGEMEIN01;Gemeinden / Gemeindeverbände;SLD007;Schuldenarten;SLDOEFFHH02;Schulden bei öffentlichen Haushalten;892;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;2004-12-31;DLAND;Bundesländer;05;Nordrhein-Westfalen;KRPGR4;Körperschaftsgruppen;KRPGEMEIN01;Gemeinden / Gemeindeverbände;SLD007;Schuldenarten;SLDKREDIT02;Kreditmarktschulden;24068;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;1994-12-31;DLAND;Bundesländer;06;Hessen;KRPGR4;Körperschaftsgruppen;KRPGEMEIN01;Gemeinden / Gemeindeverbände;SLD007;Schuldenarten;SLDKREDIT02;Kreditmarktschulden;9211;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;1998-12-31;DLAND;Bundesländer;09;Bayern;KRPGR4;Körperschaftsgruppen;KRPGEMEIN01;Gemeinden / Gemeindeverbände;SLD007;Schuldenarten;SLDOEFFHH02;Schulden bei öffentlichen Haushalten;762;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;1997-12-31;DLAND;Bundesländer;05;Nordrhein-Westfalen;KRPGR4;Körperschaftsgruppen;KRPGEMEIN01;Gemeinden / Gemeindeverbände;SLD007;Schuldenarten;SLDOEFFHH02;Schulden bei öffentlichen Haushalten;723;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;1993-12-31;DLAND;Bundesländer;15;Sachsen-Anhalt;KRPGR4;Körperschaftsgruppen;KRPLAENDER01;Länder;SLD007;Schuldenarten;SLDKREDIT02;Kreditmarktschulden;4522;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;2000-12-31;DLAND;Bundesländer;15;Sachsen-Anhalt;KRPGR4;Körperschaftsgruppen;KRPZWECKV01;Zweckverbände;SLD007;Schuldenarten;SLDKREDIT02;Kreditmarktschulden;37;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;1999-12-31;DLAND;Bundesländer;16;Thüringen;KRPGR4;Körperschaftsgruppen;KRPZWECKV01;Zweckverbände;SLD007;Schuldenarten;SLDKREDIT02;Kreditmarktschulden;136;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;1996-12-31;DLAND;Bundesländer;03;Niedersachsen;KRPGR4;Körperschaftsgruppen;KRPLAENDER01;Länder;SLD007;Schuldenarten;SLDOEFFHH02;Schulden bei öffentlichen Haushalten;1473;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;1996-12-31;DLAND;Bundesländer;10;Saarland;KRPGR4;Körperschaftsgruppen;KRPGEMEIN01;Gemeinden / Gemeindeverbände;SLD007;Schuldenarten;SLDOEFFHH02;Schulden bei öffentlichen Haushalten;10;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;1997-12-31;DLAND;Bundesländer;07;Rheinland-Pfalz;KRPGR4;Körperschaftsgruppen;KRPLAENDER01;Länder;SLD007;Schuldenarten;SLDOEFFHH02;Schulden bei öffentlichen Haushalten;617;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;2001-12-31;DLAND;Bundesländer;12;Brandenburg;KRPGR4;Körperschaftsgruppen;KRPGEMEIN01;Gemeinden / Gemeindeverbände;SLD007;Schuldenarten;SLDOEFFHH02;Schulden bei öffentlichen Haushalten;43;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;1996-12-31;DLAND;Bundesländer;13;Mecklenburg-Vorpommern;KRPGR4;Körperschaftsgruppen;KRPZWECKV01;Zweckverbände;SLD007;Schuldenarten;SLDOEFFHH02;Schulden bei öffentlichen Haushalten;4;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;2002-12-31;DLAND;Bundesländer;10;Saarland;KRPGR4;Körperschaftsgruppen;KRPLAENDER01;Länder;SLD007;Schuldenarten;SLDKREDIT02;Kreditmarktschulden;6537;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;1998-12-31;DLAND;Bundesländer;02;Hamburg;KRPGR4;Körperschaftsgruppen;KRPZWECKV01;Zweckverbände;SLD007;Schuldenarten;SLDOEFFHH02;Schulden bei öffentlichen Haushalten;-;Mill. EUR;SLD001;Schulden;
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;2005-12-31;DLAND;Bundesländer;12;Brandenburg;KRPGR4;Körperschaftsgruppen;KRPZWECKV01;Zweckverbände;SLD007;Schuldenarten;SLDKREDIT02;Kreditmarktschulden;5;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;1994-12-31;DLAND;Bundesländer;14;Sachsen;KRPGR4;Körperschaftsgruppen;KRPGEMEIN01;Gemeinden / Gemeindeverbände;SLD007;Schuldenarten;SLDOEFFHH02;Schulden bei öffentlichen Haushalten;48;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;2003-12-31;DLAND;Bundesländer;11;Berlin;KRPGR4;Körperschaftsgruppen;KRPZWECKV01;Zweckverbände;SLD007;Schuldenarten;SLDOEFFHH02;Schulden bei öffentlichen Haushalten;-;Mill. EUR;SLD001;Schulden;
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;1998-12-31;DLAND;Bundesländer;14;Sachsen;KRPGR4;Körperschaftsgruppen;KRPZWECKV01;Zweckverbände;SLD007;Schuldenarten;SLDKREDIT02;Kreditmarktschulden;706;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;1992-12-31;DLAND;Bundesländer;02;Hamburg;KRPGR4;Körperschaftsgruppen;KRPZWECKV01;Zweckverbände;SLD007;Schuldenarten;SLDKREDIT02;Kreditmarktschulden;-;Mill. EUR;SLD001;Schulden;
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;1994-12-31;DLAND;Bundesländer;11;Berlin;KRPGR4;Körperschaftsgruppen;KRPLAENDER01;Länder;SLD007;Schuldenarten;SLDOEFFHH02;Schulden bei öffentlichen Haushalten;2262;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;1999-12-31;DLAND;Bundesländer;02;Hamburg;KRPGR4;Körperschaftsgruppen;KRPLAENDER01;Länder;SLD007;Schuldenarten;SLDKREDIT02;Kreditmarktschulden;15666;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;1995-12-31;DLAND;Bundesländer;05;Nordrhein-Westfalen;KRPGR4;Körperschaftsgruppen;KRPGEMEIN01;Gemeinden / Gemeindeverbände;SLD007;Schuldenarten;SLDKREDIT02;Kreditmarktschulden;25794;Mill. EUR;SLD001;Schulden;e
71321;Jährliche Schulden d. öffentlichen Gesamthaushalts;STAG;Stichtag;1995-12-31;DLAND;Bundesländer;15;Sachsen-Anhalt;KRPGR4;Körperschaftsgruppen;KRPLAENDER01;Länder;SLD007;Schuldenarten;SLDOEFFHH02;Schulden bei öffentlichen Haushalten;-;Mill. EUR;SLD001;Schulden;
