statistics_code;statistics_label;time_code;time_label;time;1_variable_code;1_variable_label;1_variable_attribute_code;1_variable_attribute_label;2_variable_code;2_variable_label;2_variable_attribute_code;2_variable_attribute_label;3_variable_code;3_variable_label;3_variable_attribute_code;3_variable_attribute_label;4_variable_code;4_variable_label;4_variable_attribute_code;4_variable_attribute_label;value;value_unit;value_variable_code;value_variable_label;value_q
71321;Annual debt of the overall public budget;STAG;Reference date;2022-12-31;DLAND;Länder;12;Brandenburg;KRPGR9;Levels of the overall public budget;;Total;HSHAT1;Budgets;;Total;SLDAT4;Types of debts;SLDKREDIT04;Loans from non-public sector;5964;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2018-12-31;DLAND;Länder;03;Niedersachsen;KRPGR9;Levels of the overall public budget;;Total;HSHAT1;Budgets;HSHEXTRA;Extra budgets;SLDAT4;Types of debts;;Total;3091;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2023-12-31;DLAND;Länder;15;Sachsen-Anhalt;KRPGR9;Levels of the overall public budget;;Total;HSHAT1;Budgets;;Total;SLDAT4;Types of debts;SLDKREDIT03;Loans for strengthening cash res. fr. non-pub.sec.;1677;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2021-12-31;DLAND;Länder;10;Saarland;KRPGR9;Levels of the overall public budget;;Total;HSHAT1;Budgets;;Total;SLDAT4;Types of debts;SLDKREDIT03;Loans for strengthening cash res. fr. non-pub.sec.;1209;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2023-12-31;DLAND;Länder;11;Berlin;KRPGR9;Levels of the overall public budget;;Total;HSHAT1;Budgets;HSHKERN;Core budgets;SLDAT4;Types of debts;SLDKREDIT04;Loans from non-public sector;13780;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2022-12-31;DLAND;Länder;14;Sachsen;KRPGR9;Levels of the overall public budget;;Total;HSHAT1;Budgets;;Total;SLDAT4;Types of debts;SLDWERTP01;Securities debt;4750;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2023-12-31;DLAND;Länder;15;Sachsen-Anhalt;KRPGR9;Levels of the overall public budget;KRPLAENDER01;Länder;HSHAT1;Budgets;HSHKERN;Core budgets;SLDAT4;Types of debts;SLDKREDIT03;Loans for strengthening cash res. fr. non-pub.sec.;521;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2019-12-31;DLAND;Länder;09;Bayern;KRPGR9;Levels of the overall public budget;;Total;HSHAT1;Budgets;HSHKERN;Core budgets;SLDAT4;Types of debts;;Total;24290;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2014-12-31;DLAND;Länder;11;Berlin;KRPGR9;Levels of the overall public budget;;Total;HSHAT1;Budgets;;Total;SLDAT4;Types of debts;;Total;59692;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2023-12-31;DLAND;Länder;01;Schleswig-Holstein;KRPGR9;Levels of the overall public budget;KRPGEMEIN01;Municipalities / associations of municipalities;HSHAT1;Budgets;HSHKERN;Core budgets;SLDAT4;Types of debts;;Total;4211;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2019-12-31;DLAND;Länder;14;Sachsen;KRPGR9;Levels of the overall public budget;KRPLAENDER01;Länder;HSHAT1;Budgets;HSHKERN;Core budgets;SLDAT4;Types of debts;;Total;1138;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2015-12-31;DLAND;Länder;05;Nordrhein-Westfalen;KRPGR9;Levels of the overall public budget;KRPLAENDER01;Länder;HSHAT1;Budgets;;Total;SLDAT4;Types of debts;;Total;184956;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2018-12-31;DLAND;Länder;11;Berlin;KRPGR9;Levels of the overall public budget;;Total;HSHAT1;Budgets;;Total;SLDAT4;Types of debts;SLDWERTP01;Securities debt;36093;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2020-12-31;DLAND;Länder;05;Nordrhein-Westfalen;KRPGR9;Levels of the overall public budget;KRPGEMEIN01;Municipalities / associations of municipalities;HSHAT1;Budgets;HSHEXTRA;Extra budgets;SLDAT4;Types of debts;SLDWERTP01;Securities debt;-;EUR mn;SLD016;Debts owed to the non-public sector;
71321;Annual debt of the overall public budget;STAG;Reference date;2019-12-31;DLAND;Länder;08;Baden-Württemberg;KRPGR9;Levels of the overall public budget;;Total;HSHAT1;Budgets;;Total;SLDAT4;Types of debts;SLDKREDIT04;Loans from non-public sector;29020;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2018-12-31;DLAND;Länder;11;Berlin;KRPGR9;Levels of the overall public budget;KRPGEMEIN01;Municipalities / associations of municipalities;HSHAT1;Budgets;HSHEXTRA;Extra budgets;SLDAT4;Types of debts;SLDWERTP01;Securities debt;x;EUR mn;SLD016;Debts owed to the non-public sector;
71321;Annual debt of the overall public budget;STAG;Reference date;2018-12-31;DLAND;Länder;06;Hessen;KRPGR9;Levels of the overall public budget;;Total;HSHAT1;Budgets;;Total;SLDAT4;Types of debts;SLDKREDIT03;Loans for strengthening cash res. fr. non-pub.sec.;1067;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2024-12-31;DLAND;Länder;14;Sachsen;KRPGR9;Levels of the overall public budget;;Total;HSHAT1;Budgets;HSHKERN;Core budgets;SLDAT4;Types of debts;SLDKREDIT03;Loans for strengthening cash res. fr. non-pub.sec.;370;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2015-12-31;DLAND;Länder;08;Baden-Württemberg;KRPGR9;Levels of the overall public budget;KRPGEMEIN01;Municipalities / associations of municipalities;HSHAT1;Budgets;;Total;SLDAT4;Types of debts;;Total;8506;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2010-12-31;DLAND;Länder;05;Nordrhein-Westfalen;KRPGR9;Levels of the overall public budget;KRPLAENDER01;Länder;HSHAT1;Budgets;HSHEXTRA;Extra budgets;SLDAT4;Types of debts;SLDKREDIT04;Loans from non-public sector;17818;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2017-12-31;DLAND;Länder;01;Schleswig-Holstein;KRPGR9;Levels of the overall public budget;KRPGEMEIN01;Municipalities / associations of municipalities;HSHAT1;Budgets;HSHEXTRA;Extra budgets;SLDAT4;Types of debts;SLDWERTP01;Securities debt;-;EUR mn;SLD016;Debts owed to the non-public sector;
71321;Annual debt of the overall public budget;STAG;Reference date;2017-12-31;DLAND;Länder;08;Baden-Württemberg;KRPGR9;Levels of the overall public budget;KRPGEMEIN01;Municipalities / associations of municipalities;HSHAT1;Budgets;HSHEXTRA;Extra budgets;SLDAT4;Types of debts;SLDKREDIT04;Loans from non-public sector;2402;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2019-12-31;DLAND;Länder;10;Saarland;KRPGR9;Levels of the overall public budget;;Total;HSHAT1;Budgets;HSHEXTRA;Extra budgets;SLDAT4;Types of debts;SLDWERTP01;Securities debt;-;EUR mn;SLD016;Debts owed to the non-public sector;
71321;Annual debt of the overall public budget;STAG;Reference date;2011-12-31;DLAND;Länder;14;Sachsen;KRPGR9;Levels of the overall public budget;;Total;HSHAT1;Budgets;;Total;SLDAT4;Types of debts;;Total;9088;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2023-12-31;DLAND;Länder;10;Saarland;KRPGR9;Levels of the overall public budget;KRPGEMEIN01;Municipalities / associations of municipalities;HSHAT1;Budgets;HSHEXTRA;Extra budgets;SLDAT4;Types of debts;SLDKREDIT04;Loans from non-public sector;302;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2021-12-31;DLAND;Länder;10;Saarland;KRPGR9;Levels of the overall public budget;KRPLAENDER01;Länder;HSHAT1;Budgets;HSHKERN;Core budgets;SLDAT4;Types of debts;SLDKREDIT03;Loans for strengthening cash res. fr. non-pub.sec.;111;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2024-12-31;DLAND;Länder;03;Niedersachsen;KRPGR9;Levels of the overall public budget;;Total;HSHAT1;Budgets;HSHKERN;Core budgets;SLDAT4;Types of debts;SLDWERTP01;Securities debt;44565;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2015-12-31;DLAND;Länder;01;Schleswig-Holstein;KRPGR9;Levels of the overall public budget;KRPGEMEIN01;Municipalities / associations of municipalities;HSHAT1;Budgets;HSHEXTRA;Extra budgets;SLDAT4;Types of debts;SLDKREDIT03;Loans for strengthening cash res. fr. non-pub.sec.;6;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2021-12-31;DLAND;Länder;07;Rheinland-Pfalz;KRPGR9;Levels of the overall public budget;KRPGEMEIN01;Municipalities / associations of municipalities;HSHAT1;Budgets;HSHEXTRA;Extra budgets;SLDAT4;Types of debts;SLDKREDIT03;Loans for strengthening cash res. fr. non-pub.sec.;3;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2015-12-31;DLAND;Länder;08;Baden-Württemberg;KRPGR9;Levels of the overall public budget;KRPLAENDER01;Länder;HSHAT1;Budgets;HSHKERN;Core budgets;SLDAT4;Types of debts;SLDKREDIT03;Loans for strengthening cash res. fr. non-pub.sec.;4;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2010-12-31;DLAND;Länder;06;Hessen;KRPGR9;Levels of the overall public budget;;Total;HSHAT1;Budgets;HSHKERN;Core budgets;SLDAT4;Types of debts;SLDKREDIT03;Loans for strengthening cash res. fr. non-pub.sec.;4839;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2016-12-31;DLAND;Länder;06;Hessen;KRPGR9;Levels of the overall public budget;KRPLAENDER01;Länder;HSHAT1;Budgets;;Total;SLDAT4;Types of debts;;Total;42757;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2018-12-31;DLAND;Länder;02;Hamburg;KRPGR9;Levels of the overall public budget;KRPGEMEIN01;Municipalities / associations of municipalities;HSHAT1;Budgets;HSHEXTRA;Extra budgets;SLDAT4;Types of debts;SLDKREDIT04;Loans from non-public sector;x;EUR mn;SLD016;Debts owed to the non-public sector;
71321;Annual debt of the overall public budget;STAG;Reference date;2014-12-31;DLAND;Länder;06;Hessen;KRPGR9;Levels of the overall public budget;KRPLAENDER01;Länder;HSHAT1;Budgets;HSHEXTRA;Extra budgets;SLDAT4;Types of debts;SLDWERTP01;Securities debt;-;EUR mn;SLD016;Debts owed to the non-public sector;
71321;Annual debt of the overall public budget;STAG;Reference date;2016-12-31;DLAND;Länder;09;Bayern;KRPGR9;Levels of the overall public budget;KRPLAENDER01;Länder;HSHAT1;Budgets;HSHKERN;Core budgets;SLDAT4;Types of debts;SLDWERTP01;Securities debt;5004;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2023-12-31;DLAND;Länder;06;Hessen;KRPGR9;Levels of the overall public budget;;Total;HSHAT1;Budgets;HSHEXTRA;Extra budgets;SLDAT4;Types of debts;SLDKREDIT03;Loans for strengthening cash res. fr. non-pub.sec.;69;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2019-12-31;DLAND;Länder;10;Saarland;KRPGR9;Levels of the overall public budget;KRPGEMEIN01;Municipalities / associations of municipalities;HSHAT1;Budgets;HSHKERN;Core budgets;SLDAT4;Types of debts;SLDWERTP01;Securities debt;55;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2020-12-31;DLAND;Länder;03;Niedersachsen;KRPGR9;Levels of the overall public budget;KRPGEMEIN01;Municipalities / associations of municipalities;HSHAT1;Budgets;HSHEXTRA;Extra budgets;SLDAT4;Types of debts;SLDWERTP01;Securities debt;-;EUR mn;SLD016;Debts owed to the non-public sector;
71321;Annual debt of the overall public budget;STAG;Reference date;2019-12-31;DLAND;Länder;11;Berlin;KRPGR9;Levels of the overall public budget;;Total;HSHAT1;Budgets;;Total;SLDAT4;Types of debts;SLDKREDIT03;Loans for strengthening cash res. fr. non-pub.sec.;0;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2014-12-31;DLAND;Länder;13;Mecklenburg-Vorpommern;KRPGR9;Levels of the overall public budget;;Total;HSHAT1;Budgets;HSHEXTRA;Extra budgets;SLDAT4;Types of debts;SLDKREDIT03;Loans for strengthening cash res. fr. non-pub.sec.;6;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2019-12-31;DLAND;Länder;05;Nordrhein-Westfalen;KRPGR9;Levels of the overall public budget;KRPGEMEIN01;Municipalities / associations of municipalities;HSHAT1;Budgets;;Total;SLDAT4;Types of debts;SLDKREDIT03;Loans for strengthening cash res. fr. non-pub.sec.;20889;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2018-12-31;DLAND;Länder;09;Bayern;KRPGR9;Levels of the overall public budget;;Total;HSHAT1;Budgets;;Total;SLDAT4;Types of debts;SLDWERTP01;Securities debt;2529;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2020-12-31;DLAND;Länder;09;Bayern;KRPGR9;Levels of the overall public budget;KRPGEMEIN01;Municipalities / associations of municipalities;HSHAT1;Budgets;;Total;SLDAT4;Types of debts;SLDKREDIT04;Loans from non-public sector;13443;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2010-12-31;DLAND;Länder;01;Schleswig-Holstein;KRPGR9;Levels of the overall public budget;;Total;HSHAT1;Budgets;HSHKERN;Core budgets;SLDAT4;Types of debts;SLDWERTP01;Securities debt;11933;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2018-12-31;DLAND;Länder;13;Mecklenburg-Vorpommern;KRPGR9;Levels of the overall public budget;KRPGEMEIN01;Municipalities / associations of municipalities;HSHAT1;Budgets;HSHEXTRA;Extra budgets;SLDAT4;Types of debts;SLDWERTP01;Securities debt;1;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2019-12-31;DLAND;Länder;14;Sachsen;KRPGR9;Levels of the overall public budget;KRPGEMEIN01;Municipalities / associations of municipalities;HSHAT1;Budgets;HSHKERN;Core budgets;SLDAT4;Types of debts;SLDWERTP01;Securities debt;-;EUR mn;SLD016;Debts owed to the non-public sector;
71321;Annual debt of the overall public budget;STAG;Reference date;2023-12-31;DLAND;Länder;13;Mecklenburg-Vorpommern;KRPGR9;Levels of the overall public budget;KRPGEMEIN01;Municipalities / associations of municipalities;HSHAT1;Budgets;HSHEXTRA;Extra budgets;SLDAT4;Types of debts;;Total;400;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2012-12-31;DLAND;Länder;04;Bremen;KRPGR9;Levels of the overall public budget;KRPGEMEIN01;Municipalities / associations of municipalities;HSHAT1;Budgets;HSHKERN;Core budgets;SLDAT4;Types of debts;SLDKREDIT03;Loans for strengthening cash res. fr. non-pub.sec.;x;EUR mn;SLD016;Debts owed to the non-public sector;
71321;Annual debt of the overall public budget;STAG;Reference date;2013-12-31;DLAND;Länder;16;Thüringen;KRPGR9;Levels of the overall public budget;;Total;HSHAT1;Budgets;;Total;SLDAT4;Types of debts;;Total;19082;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2017-12-31;DLAND;Länder;07;Rheinland-Pfalz;KRPGR9;Levels of the overall public budget;KRPLAENDER01;Länder;HSHAT1;Budgets;;Total;SLDAT4;Types of debts;;Total;31765;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2011-12-31;DLAND;Länder;06;Hessen;KRPGR9;Levels of the overall public budget;KRPLAENDER01;Länder;HSHAT1;Budgets;HSHEXTRA;Extra budgets;SLDAT4;Types of debts;SLDKREDIT03;Loans for strengthening cash res. fr. non-pub.sec.;10;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2021-12-31;DLAND;Länder;07;Rheinland-Pfalz;KRPGR9;Levels of the overall public budget;;Total;HSHAT1;Budgets;;Total;SLDAT4;Types of debts;SLDKREDIT04;Loans from non-public sector;12594;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2020-12-31;DLAND;Länder;09;Bayern;KRPGR9;Levels of the overall public budget;;Total;HSHAT1;Budgets;HSHEXTRA;Extra budgets;SLDAT4;Types of debts;SLDKREDIT04;Loans from non-public sector;1523;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2010-12-31;DLAND;Länder;12;Brandenburg;KRPGR9;Levels of the overall public budget;KRPGEMEIN01;Municipalities / associations of municipalities;HSHAT1;Budgets;HSHEXTRA;Extra budgets;SLDAT4;Types of debts;SLDKREDIT03;Loans for strengthening cash res. fr. non-pub.sec.;0;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2017-12-31;DLAND;Länder;03;Niedersachsen;KRPGR9;Levels of the overall public budget;;Total;HSHAT1;Budgets;;Total;SLDAT4;Types of debts;SLDKREDIT04;Loans from non-public sector;31810;EUR mn;SLD016;Debts owed to the non-public sector;e
71321;Annual debt of the overall public budget;STAG;Reference date;2024-12-31;DLAND;Länder;11;Berlin;KRPGR9;Levels of the overall public budget;KRPLAENDER01;Länder;HSHAT1;Budgets;HSHEXTRA;Extra budgets;SLDAT4;Types of debts;SLDKREDIT03;Loans for strengthening cash res. fr. non-pub.sec.;0;EUR mn;SLD016;Debts owed to the non-public sector;e
